69; 100; 13.74; 1.64752; 105.498; 105.498; 97.7977; 97.6791; 13.9863; 1.64752; 13.89; 400; 105.498; flow_1.2; 0; 103.298
69.1; 100; 13.51; 3.02151; 105.498; 105.498; 97.7977; 97.6802; 13.74; 3.02151; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
69.2; 100; 13.29; 4.3725; 105.498; 105.498; 97.7977; 97.6829; 13.51; 4.3725; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
69.3; 100; 13.08; 5.70151; 105.498; 105.498; 97.7977; 97.6872; 13.29; 5.70151; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
69.4; 100; 12.88; 7.00952; 105.498; 105.498; 97.7977; 97.6931; 13.08; 7.00952; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
69.5; 100; 12.69; 8.29752; 105.498; 105.498; 97.7977; 97.7003; 12.88; 8.29752; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
69.6; 100; 12.51; 9.5665; 105.498; 105.498; 97.7977; 97.709; 12.69; 9.5665; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
69.7; 100; 12.34; 10.8175; 105.498; 105.498; 97.7977; 97.7189; 12.51; 10.8175; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
69.8; 100; 12.18; 12.0515; 105.498; 105.498; 97.7977; 97.7301; 12.34; 12.0515; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
69.9; 100; 12.02; 13.2695; 105.498; 105.498; 97.7977; 97.7424; 12.18; 13.2695; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
70; 100; 11.87; 14.4715; 105.498; 105.498; 97.7977; 97.7558; 12.02; 14.4715; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
70.1; 100; 11.73; 15.6585; 105.498; 105.498; 97.7977; 97.7704; 11.87; 15.6585; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
70.2; 100; 11.6; 16.8315; 105.498; 105.498; 97.7977; 97.7859; 11.73; 16.8315; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
70.3; 100; 11.47; 17.9915; 105.498; 105.498; 97.7977; 97.8024; 11.6; 17.9915; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
70.4; 100; 11.35; 19.1385; 105.498; 105.498; 97.7977; 97.8198; 11.47; 19.1385; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
70.5; 100; 11.24; 20.2735; 105.498; 105.498; 97.7977; 97.8381; 11.35; 20.2735; 13.89; 400; 105.498; flow_1.2; 105.498; 103.298
